1,Mooey,59.826618887417375,59.30999321643167,62.90021199141762
2,Daisy,57.27397358256619,64.11686024113544,13.52894977654524
3,Buttercup,71.85029642451505,57.62562465215143,84.99274923222447
4,Bessie,51.951091795136385,57.085799639477344,65.83556781226909
5,Clarabelle,42.925042315782534,55.22444803469232,55.48211686657087
6,Clover,47.010821957116136,67.616109879646,51.86477637845585
7,Holly,46.30684067366479,55.305301555267654,25.805711651208018
8,Rosie,70.6355748059867,51.870493242524404,60.83725175609225
9,Luna,60.43770854690598,71.36425040108679,0.0
10,Molly,54.86822524220829,55.41930894849415,8.581105505706333
11,Ginger,65.84601946649761,54.46562777567253,10.766411349424544
12,Matilda,54.02002789078574,65.74791813633757,82.42398093268879
13,Penelope,55.86766901655597,52.710891060389784,100.0
14,Fiona,55.20650976181808,62.51806545385517,62.433280941281716
15,Hazel,61.58606296641695,56.3600921524402,83.0274258777744
16,Freckles,81.41061027038458,78.73984848876536,35.369430223693115
17,Petal,71.73855235633722,56.24546138297272,100.0
18,Dottie,58.82536211441824,52.7901307105809,62.74886744314247
19,Pumpkin,64.43270687803148,53.09478794123968,71.28135316156802
20,Ruby,50.554066271501185,64.12667020600955,69.68823671458182
21,Willow,46.223478702293704,53.39074688690472,55.77480390178067
22,Clementine,76.32815442921925,56.890048594087304,54.39456457684616
23,Poppy,64.96709345154129,56.88126234848376,100.0
24,Jasmine,55.267177028809314,39.31202944569624,29.691852285351487
25,Lily,51.75069906168699,48.73930000397337,67.39631608750503
26,Bella,61.45487107166714,55.68953108439918,31.330844031317223
27,Lucy,43.190269508938606,62.65707037170612,22.37862459932193
28,Charlotte,70.5692526026713,66.54212628347472,38.726241568837295
29,Stella,64.61971362059293,61.174278650735516,77.16827856008821
30,Sadie,65.25263433631106,57.24681650932379,14.678608600970101
31,Lola,52.77959788396429,54.88063915158279,33.427134761395976
32,Annie,57.455280903707795,70.65976788477563,22.738191203080763
33,Elsie,56.845947678876065,73.62626478025318,88.36175572652343
34,Millie,48.25435800656136,70.96684671856697,46.2008766368871
35,Pearl,52.31472547988937,48.72980337036766,34.254133574949975
36,Rosabelle,62.57244030339,51.76380541444124,4.744572594701708
37,Winnie,39.840050300073926,52.8694517760531,1.3813068620934246
38,Beatrice,69.02501839100164,71.03102357110674,65.50010887472308
39,Phoebe,66.72436074203952,61.146511236835074,93.48674699317641
40,Violet,59.902093999292006,67.54807633298947,43.20772383101649
41,Maisie,67.29516188640189,72.12593763033651,74.70516656324033
42,Minnie,68.51083736136003,54.88025237894285,0.0
